t,X
3.0749362268644047,-0.016622111314980037
3.0899359157759387,-0.022980388015576336
3.1049356046874723,-0.02360063975678406
3.119935293599006,-0.027443258666269732
3.1349349825105395,-0.03994704035390739
3.1499346714220735,-0.04859807945752592
3.164934360333607,-0.051339735829156186
3.1799340492451407,-0.04885336368521953
3.1949337381566743,-0.0448802457016263
3.209933427068208,-0.04628674306118674
3.224933115979742,-0.05396833442139137
3.2399328048912754,-0.05672190926534859
3.254932493802809,-0.05671273263485632
3.2699321827143426,-0.0445087461840048
3.2849318716258766,-0.03219777792618794
3.29993156053741,-0.034832199329958624
3.314931249448944,-0.03573073454533193
3.3299309383604774,-0.028989113372669073
3.3449306272720114,-0.028318614709187506
3.359930316183545,-0.022674450645256083
3.3749300050950786,-0.010000343842640591
3.389929694006612,-0.008868406420084463
3.4049293829181457,-0.008862752732740398
3.4199290718296798,-0.007912369829636057
3.4349287607412133,-0.007471540655587194
3.449928449652747,-0.006565115839998081
3.4649281385642805,-0.002835470113653482
3.4799278274758145,-0.0005110991186751956
3.494927516387348,-0.00809978200600936
3.5099272052988817,-0.007311059617943538
3.5249268942104153,-0.0059175957571174775
3.539926583121949,-0.013374831883341654
3.554926272033483,-0.015839633064533287
3.5699259609450165,-0.01583360715595883
3.58492564985655,-0.022636478346596434
3.5999253387680836,-0.04092133640495266
3.6149250276796177,-0.04581973212492274
3.6299247165911512,-0.045334995921767374
3.644924405502685,-0.019436396168022174
3.6599240944142184,-0.023603847318848126
3.6749237833257524,-0.02397322683921488
3.689923472237286,-0.0214979447993362
3.7049231611488196,-0.00550677002256772
3.719922850060353,-0.013742150816282384
3.7349225389718868,-0.014854916857599876
3.7499222278834208,-0.015105961375816546
3.7649219167949544,-0.02545661317714276
3.779921605706488,-0.02218587306605213
3.7949212946180215,-0.023201025834014954
3.8099209835295555,-0.02771214973655889
3.824920672441089,-0.03244864477829945
3.8399203613526227,-0.03320281315563345
3.8549200502641563,-0.038922719604496336
3.86991973917569,-0.031275342083826096
3.884919428087224,-0.025048857770200605
3.8999191169987575,-0.02811835063071022
3.914918805910291,-0.02843699954570955
3.9299184948218246,-0.022976476583556726
3.9449181837333587,-0.021423184135353046
3.9599178726448923,-0.024220756608693494
3.974917561556426,-0.025147006312839837
3.9899172504679594,-0.030537123124209087
4.004916939379493,-0.03112457557261783
4.019916628291027,-0.0343011863894751
4.03491631720256,-0.037883409548544966
4.049916006114095,-0.04025404899999707
4.064915695025628,-0.04578815212517162
4.079915383937162,-0.04605267451828099
4.094915072848695,-0.04162379377323444
4.109914761760229,-0.040846668155217536
4.1249144506717625,-0.03563939452924492
4.139914139583296,-0.039153804332233255
4.15491382849483,-0.03977654678128795
4.169913517406363,-0.03986316116330835
4.184913206317898,-0.03777384388726812
4.199912895229431,-0.03376932820730605
4.214912584140965,-0.033284791095922195
4.2299122730524985,-0.03504732585943349
4.244911961964032,-0.03504460150539024
4.259911650875566,-0.03305255848932642
4.274911339787099,-0.03206071977919056
4.289911028698633,-0.04981767631495826
4.304910717610167,-0.052267556290317985
4.319910406521701,-0.05262965013578125
4.3349100954332345,-0.05283571333444237
4.349909784344768,-0.05558661504430218
4.364909473256302,-0.05620487749398384
4.379909162167835,-0.05658332834946267
4.394908851079369,-0.06251957516568385
4.409908539990902,-0.06771371842538987
4.424908228902436,-0.06770547612274302
4.43990791781397,-0.04988160453355239
4.454907606725504,-0.041918795058617064
4.469907295637038,-0.042930663442948935
4.484906984548571,-0.04215764029715552
4.499906673460105,-0.02727036789684656
4.514906362371638,-0.03826140448227011
4.529906051283172,-0.03986003534154703
4.5449057401947055,-0.03731164103132878
4.559905429106239,-0.03024120676847386
4.5749051180177736,-0.02407670761305758
4.589904806929307,-0.023351162228160582
4.604904495840841,-0.024471084112602237
4.619904184752374,-0.02632478638121938
4.634903873663908,-0.03146432957397205
4.6499035625754415,-0.03269332279560799
4.664903251486975,-0.032689161862813565
4.679902940398509,-0.02900427579462639
4.694902629310042,-0.020564992690218054
4.709902318221577,-0.014044103964740318
4.72490200713311,-0.019492998306569254
4.739901696044644,-0.019490025094226038
4.754901384956177,-0.013804881745489883
4.769901073867711,-0.019457223741635055
4.784900762779245,-0.024578828830026933
4.799900451690778,-0.023946301069094678
4.814900140602312,-0.021566965785613235
4.829899829513845,-0.033180129056779695
4.84489951842538,-0.034698423756281516
4.859899207336913,-0.02951388452419157
4.874898896248447,-0.03457819677044294
4.8898985851599805,-0.0380140746794001
4.904898274071514,-0.04192667357279534
4.919897962983048,-0.0412795127528649
4.934897651894581,-0.041736256033436114
4.949897340806115,-0.04533601025117895
4.9648970297176485,-0.04737561768964249
4.979896718629183,-0.0473927804691352
4.9948964075407165,-0.04801839584975309
5.00989609645225,-0.045244225798001025
5.024895785363784,-0.04065754041849945
5.039895474275317,-0.028574687760539508
5.054895163186851,-0.02272775425148099
5.069894852098384,-0.02379039723483034
5.084894541009918,-0.03699205373566761
5.0998942299214525,-0.04092327148046904
5.114893918832986,-0.04246818095640059
5.12989360774452,-0.05610620176032621
5.144893296656053,-0.058425802218985634
5.159892985567587,-0.06010068953222358
5.17489267447912,-0.06595955571441658
5.189892363390654,-0.06591230444410034
5.2048920523021875,-0.06368202150032687
5.219891741213721,-0.05764638883536399
5.234891430125256,-0.054778956175086324
5.249891119036789,-0.054515026118750254
5.264890807948323,-0.05549511791216377
5.279890496859856,-0.05928945439867672
5.29489018577139,-0.07142963143654457
5.3098898746829235,-0.07145158025320741
5.324889563594457,-0.0641188285716926
5.339889252505991,-0.057719537094354956
5.354888941417524,-0.05767415318898905
5.369888630329059,-0.05807216731389375
5.384888319240592,-0.06106093076412222
5.399888008152126,-0.06362426365500562
5.4148876970636595,-0.06539725948117547
5.429887385975193,-0.06539720385771408
5.444887074886727,-0.06534802305670828
5.45988676379826,-0.061257319071704286
5.474886452709794,-0.06443192264488751
5.489886141621327,-0.06088286320511571
5.504885830532862,-0.0535777736884252
5.519885519444395,-0.055460855335763504
5.534885208355929,-0.057101026022392753
5.549884897267463,-0.05391511890760414
5.564884586178996,-0.055918693697182054
5.57988427509053,-0.05947147559158483
5.594883964002063,-0.054232020864505404
5.609883652913597,-0.05025265114580013
5.6248833418251305,-0.05078998138050572
5.639883030736665,-0.056014655782758216
5.6548827196481986,-0.056017849582148616
5.669882408559732,-0.05428501929895713
5.684882097471266,-0.051287541769462486
5.699881786382799,-0.055539277668137155
5.714881475294333,-0.057770233690571104
5.7298811642058665,-0.06064837947210977
5.7448808531174,-0.06374438405862859
5.7598805420289345,-0.06374363385358961
5.774880230940468,-0.06268121803416715
5.789879919852002,-0.062027964634820076
5.804879608763535,-0.06286195247416482
5.819879297675069,-0.05855532551728504
5.834878986586602,-0.055100281530300554
5.849878675498136,-0.04204800475145376
5.86487836440967,-0.04025391384046528
5.879878053321203,-0.03596615570106476
5.894877742232738,-0.035855829714984355
5.909877431144271,-0.040163972293204564
5.924877120055805,-0.04563919516104564
5.939876808967338,-0.04839927684661616
5.954876497878872,-0.05220109633193015
5.9698761867904055,-0.05996390105739402
5.984875875701939,-0.059350259882133605
5.999875564613473,-0.05425172639620579
6.014875253525006,-0.05425226629351998
6.029874942436541,-0.05836564617033535
6.044874631348074,-0.05889980764880032
6.059874320259608,-0.06843273267083205
6.0748740091711415,-0.07326256714483337
6.089873698082675,-0.07484691283042888
6.104873386994209,-0.07684966857760145
6.119873075905742,-0.07796834203382785
6.134872764817276,-0.08193179929247907
6.149872453728809,-0.08193157871998558
6.164872142640344,-0.08168064838052713
6.1798718315518775,-0.08168186830130741
6.194871520463411,-0.06777718814980027
6.209871209374945,-0.06379071406633086
6.224870898286478,-0.05290061737836904
6.239870587198012,-0.0441856695600471
6.254870276109545,-0.04958859220960743
6.269869965021079,-0.06037695836676016
6.2848696539326125,-0.06009105145064719
6.299869342844147,-0.057831933033801186
6.314869031755681,-0.0578332210103466
6.329868720667214,-0.08197159604967819
6.344868409578748,-0.08494519321376348
6.359868098490281,-0.08609785924026714
6.374867787401815,-0.08667144474893351
6.3898674763133485,-0.08528043129041585
6.404867165224882,-0.08356310255678057
6.419866854136416,-0.08446701674472246
6.43486654304795,-0.08758030826612673
6.449866231959484,-0.08760386275413268
6.464865920871017,-0.09395180892814825
6.479865609782551,-0.09395352047679872
6.4948652986940845,-0.10078069618337793
6.509864987605618,-0.10268612967886714
6.524864676517152,-0.10657877778994962
6.539864365428685,-0.10963623333317163
6.55486405434022,-0.11569175150538324
6.569863743251753,-0.12752297588786154
6.584863432163287,-0.12667681959319332
6.59986312107482,-0.12030453246360895
6.614862809986354,-0.12030410892850818
6.629862498897888,-0.10671507390283874
6.644862187809421,-0.10512677954531813
6.659861876720955,-0.10660881490610596
6.674861565632488,-0.10732949332937813
6.689861254544023,-0.0978619486635377
6.704860943455556,-0.0863802265290392
6.71986063236709,-0.08773997456402172
6.7348603212786236,-0.09229052545338046
6.749860010190157,-0.09240588652694504
6.764859699101691,-0.1057231684338985
6.779859388013224,-0.10572511217929959
6.794859076924758,-0.1119253627530653
6.8098587658362915,-0.11360708490835725
6.824858454747826,-0.12097009677179549
6.8398581436593595,-0.12663712517235437
6.854857832570893,-0.12615729643531015
6.869857521482427,-0.12524461321367686
6.88485721039396,-0.1245402038026392
6.899856899305494,-0.11947276523116002
6.914856588217027,-0.11947318263958961
6.929856277128561,-0.11206782357045086
6.944855966040095,-0.11124845582850285
6.959855654951629,-0.12472725530759343
6.974855343863163,-0.13111688148569522
6.989855032774696,-0.12482619145854601
7.00485472168623,-0.1173472594329299
7.019854410597763,-0.11688250476687867
7.034854099509297,-0.11537483152060712
7.0498537884208305,-0.11529657119367354
7.064853477332364,-0.10947268120706244
7.079853166243898,-0.10947397266499415
7.094852855155432,-0.10947520366535912
7.109852544066966,-0.10971298707430777
7.124852232978499,-0.1109063719262593
7.139851921890033,-0.1129213376173932
7.1548516108015665,-0.11615686578177009
7.1698512997131,-0.11789830347714825
7.184850988624634,-0.11785809631219002
7.199850677536167,-0.11763792609202461
7.214850366447701,-0.1277409611230772
7.229850055359235,-0.13889908719853428
7.244849744270769,-0.1358648195047646
7.2598494331823025,-0.12854073368150631
7.274849122093836,-0.13325250117176624
7.28984881100537,-0.13323819983317609
7.304848499916903,-0.13275455000496084
7.319848188828437,-0.13094366220988107
7.33484787773997,-0.13135283663876396
7.349847566651505,-0.13971030264292073
7.364847255563038,-0.1391870138575425
7.379846944474572,-0.13928392221439978
7.394846633386106,-0.14802508544206738
7.409846322297639,-0.1579372128825527
7.424846011209173,-0.1611228439324608
7.439845700120706,-0.17667515087247976
7.45484538903224,-0.1795247877835079
7.4698450779437735,-0.18522271271169188
7.484844766855308,-0.19098622009596478
7.4998444557668416,-0.19108674379243085
7.514844144678375,-0.19205219267371654
7.529843833589909,-0.19194098973307816
7.544843522501442,-0.19114647839586796
7.559843211412976,-0.19094959294356617
7.5748429003245095,-0.19457330235187287
7.589842589236043,-0.19449516051478177
7.604842278147577,-0.18690408669466707
7.619841967059111,-0.1758959769875078
7.634841655970645,-0.1741086303216247
7.649841344882178,-0.18454729510905865
7.664841033793712,-0.18220246276247387
7.679840722705245,-0.17813684484239672
7.694840411616779,-0.1656060926220665
7.709840100528313,-0.15940138819481953
7.724839789439846,-0.1464107938407595
7.73983947835138,-0.14603673608983758
7.754839167262914,-0.1460380177227807
7.769838856174448,-0.1484286202171365
7.784838545085981,-0.15376300346595495
7.799838233997515,-0.15452230829211522
7.8148379229090486,-0.15915673266331087
7.829837611820582,-0.16521574886966617
7.844837300732116,-0.1654594339997687
7.859836989643649,-0.16546023207634808
7.874836678555183,-0.1650359847524837
7.889836367466717,-0.15889790324944275
7.904836056378251,-0.1504758839396526
7.9198357452897845,-0.15116902456433134
7.934835434201318,-0.15815444923092936
7.949835123112852,-0.1631577744096806
7.964834812024385,-0.17552359915755117
7.979834500935919,-0.17264682206165172
7.994834189847452,-0.16435814857821202
8.009833878758986,-0.16398074370571064
8.02483356767052,-0.1635084043216224
8.039833256582053,-0.16679670893341197
8.054832945493587,-0.16981678268524775
8.06983263440512,-0.17686431305211558
8.084832323316656,-0.18612155597070767
8.09983201222819,-0.1963815345894202
8.114831701139723,-0.19839472064453428
8.129831390051256,-0.20231279630197307
8.14483107896279,-0.20805021873392932
8.159830767874324,-0.20609409098235915
8.174830456785857,-0.19961835661785504
8.18983014569739,-0.20003785502646193
8.204829834608924,-0.21227925735470998
8.219829523520458,-0.21492608376400735
8.234829212431992,-0.21199733959640488
8.249828901343525,-0.21327883184829804
8.264828590255059,-0.22122383563067494
8.279828279166592,-0.21938960808062363
8.294827968078126,-0.21796767560296648
8.30982765698966,-0.21058833649559872
8.324827345901193,-0.20492652572341385
8.339827034812727,-0.20563807831823705
8.354826723724262,-0.20567679644472958
8.369826412635796,-0.22778897630678135
8.384826101547329,-0.2273096665738833
8.399825790458863,-0.22541926751481312
8.414825479370396,-0.22813700303947426
8.42982516828193,-0.2390872953131697
8.444824857193463,-0.24246577316410495
8.459824546104997,-0.2487196831600747
8.47482423501653,-0.25184572597249605
8.489823923928064,-0.2494489699735407
8.504823612839598,-0.24212374254570973
8.519823301751131,-0.2451126968088131
8.534822990662665,-0.2472842317497812
8.549822679574199,-0.24861563137113113
8.564822368485732,-0.2508215609843309
8.579822057397266,-0.25497650952254797
8.5948217463088,-0.2549905763839933
8.609821435220335,-0.2550252991884819
8.624821124131868,-0.2550226515119711
8.639820813043402,-0.263162279471364
8.654820501954935,-0.2599675260295121
8.669820190866469,-0.25277963514135876
8.684819879778003,-0.24946201121166622
8.699819568689536,-0.2500949820330688
8.71481925760107,-0.2548914039808414
8.729818946512603,-0.26104583435081286
8.744818635424137,-0.265658886783833
8.75981832433567,-0.25842619254530486
8.774818013247204,-0.2535597068001224
8.789817702158738,-0.24925627003758644
8.804817391070271,-0.24873729879852458
8.819817079981805,-0.24915063170150936
8.834816768893338,-0.25275919691643206
8.849816457804872,-0.26337093681930185
8.864816146716405,-0.27248103628037834
8.87981583562794,-0.2747518919186639
8.894815524539474,-0.27596716945030497
8.909815213451008,-0.2780190904443399
8.924814902362542,-0.26804593040513935
8.939814591274075,-0.27061099901282726
8.954814280185609,-0.26819703773823794
8.969813969097142,-0.2618331012598733
8.984813658008676,-0.26183291366138206
8.99981334692021,-0.26220962472129056
9.014813035831743,-0.26451994563471626
9.029812724743277,-0.272780146841526
9.04481241365481,-0.2729458872976621
9.059812102566344,-0.2732588026555468
9.074811791477877,-0.29617522531964413
9.089811480389411,-0.3040327128329573
9.104811169300945,-0.3045546439774012
9.119810858212478,-0.30455470933914497
9.134810547124012,-0.29153313929144886
9.149810236035547,-0.2893826152073172
9.16480992494708,-0.2855321778115395
9.179809613858614,-0.2860356264040447
9.194809302770148,-0.28579270321966543
9.209808991681681,-0.27737420006854596
9.224808680593215,-0.27196694932640353
9.239808369504749,-0.26027018352058606
9.254808058416282,-0.25892510379298017
9.269807747327816,-0.25893585124002094
9.28480743623935,-0.2571573116073611
9.299807125150883,-0.24927693722404604
9.314806814062417,-0.2524640852461815
9.32980650297395,-0.26338707280142903
9.344806191885484,-0.2516542183165591
9.359805880797017,-0.24544283483477553
9.37480556970855,-0.24813324446419027
9.389805258620084,-0.24625402279465025
9.40480494753162,-0.2440822946753778
9.419804636443153,-0.24867589571019671
9.434804325354687,-0.24936498090014803
9.44980401426622,-0.24936591389850138
9.464803703177754,-0.24510606947592795
9.479803392089288,-0.2352772295047464
9.494803081000821,-0.23360912118955823
9.509802769912355,-0.23349235532453383
9.524802458823888,-0.2387885457873854
9.539802147735422,-0.24107657527999204
9.554801836646956,-0.24118201835011133
9.56980152555849,-0.24095573310568252
9.584801214470023,-0.23802922803583504
9.599800903381556,-0.23080510196204096
9.61480059229309,-0.23319211687820152
9.629800281204624,-0.24466801088579238
9.644799970116157,-0.24370929334394914
9.65979965902769,-0.24069317341209662
9.674799347939226,-0.24396367910195516
9.68979903685076,-0.24712936347518522
9.704798725762293,-0.2473775587881898
9.719798414673827,-0.24428116145761986
9.73479810358536,-0.2442488737335452
9.749797792496894,-0.25129202648873994
9.764797481408428,-0.24928238315636903
9.779797170319961,-0.24352044191099176
9.794796859231495,-0.24184082664771822
9.809796548143028,-0.24008941301647824
9.824796237054562,-0.24832960073303412
9.839795925966095,-0.2515349062926303
9.854795614877629,-0.24417210763077524
9.869795303789163,-0.2437922135718854
9.884794992700696,-0.24379373230126483
9.89979468161223,-0.2435363297003199
9.914794370523763,-0.24318864249624284
9.929794059435297,-0.24726048291745395
9.944793748346832,-0.2488005129314812
9.959793437258366,-0.25229868561751595
9.9747931261699,-0.24993826725487472
9.989792815081433,-0.24993973286922505
10.004792503992967,-0.25107399102802
10.0197921929045,-0.25057265458799866
10.034791881816034,-0.2467876563575203
10.049791570727567,-0.25662575882551525
10.064791259639101,-0.26782311918980856
10.079790948550635,-0.2624902468488721
10.094790637462168,-0.2609807332773125
10.109790326373702,-0.2689585948953825
10.124790015285235,-0.28139391062236174
10.139789704196769,-0.28871449364491614
10.154789393108302,-0.2899597437142364
10.169789082019836,-0.28996030800745254
10.18478877093137,-0.2850123414466788
10.199788459842905,-0.2785924643279266
10.214788148754439,-0.27639769871165487
10.229787837665972,-0.28237061394162244
10.244787526577506,-0.2940966329829834
10.25978721548904,-0.2940971737423681
10.274786904400573,-0.3014788420449474
10.289786593312106,-0.2980667769882335
10.30478628222364,-0.30090574326967584
10.319785971135174,-0.30397587130377673
10.334785660046707,-0.303673503826226
10.34978534895824,-0.3007056661065308
10.364785037869774,-0.28884230521213194
10.379784726781308,-0.2920703688180254
10.394784415692842,-0.2887271490887295
10.409784104604375,-0.2841044323568672
10.424783793515909,-0.27881812354663715
10.439783482427442,-0.2751861920780815
10.454783171338976,-0.2863704433790179
10.469782860250511,-0.29546756771884264
10.484782549162045,-0.2895598398831781
10.499782238073578,-0.29026166995593317
10.514781926985112,-0.2911290947046823
10.529781615896646,-0.3236605768099825
10.544781304808179,-0.32444560262206634
10.559780993719713,-0.32578814665502537
10.574780682631246,-0.34156916023181594
10.58978037154278,-0.3500938120668311
10.604780060454313,-0.3569454967385364
10.619779749365847,-0.3569447320071333
10.63477943827738,-0.35351247039663947
10.649779127188914,-0.34203181233764923
10.664778816100448,-0.341051771136186
10.679778505011981,-0.33913594501246375
10.694778193923515,-0.33805338968371107
10.709777882835049,-0.3551354792422394
10.724777571746582,-0.35990173292649097
10.739777260658117,-0.35327088605268864
10.754776949569651,-0.35015937519006207
10.769776638481185,-0.34669943204273584
10.784776327392718,-0.33953039815262975
10.799776016304252,-0.33996150272351233
10.814775705215785,-0.3364571716185941
10.829775394127319,-0.33436647967238264
10.844775083038853,-0.3313664871967575
10.859774771950386,-0.33937141345959004
10.87477446086192,-0.3487263524001298
10.889774149773453,-0.3488094860944199
10.904773838684987,-0.34880926754902986
10.91977352759652,-0.3488293712089085
10.934773216508054,-0.3494655884583407
10.949772905419588,-0.3365693447021851
10.964772594331121,-0.3383246489952596
10.979772283242655,-0.344175977467628
10.99477197215419,-0.342125633991641
11.009771661065724,-0.346234895917555
11.024771349977257,-0.3563359372812245
11.03977103888879,-0.35669348674284673
11.054770727800324,-0.3601566459575558
11.069770416711858,-0.36204838851654086
11.084770105623392,-0.3572126942893394
11.099769794534925,-0.3590639966951551
11.114769483446459,-0.36967941259252335
11.129769172357992,-0.36895937992199757
11.144768861269526,-0.3581041081200819
11.15976855018106,-0.3528849323825831
11.174768239092593,-0.3598436242051747
11.189767928004127,-0.3659731892068394
11.20476761691566,-0.383113996302679
11.219767305827194,-0.3908336259474696
11.234766994738727,-0.3919332976197895
11.249766683650261,-0.39038491224905636
11.264766372561796,-0.3892833144818617
11.27976606147333,-0.39668598289432133
11.294765750384864,-0.38961899917776416
11.309765439296397,-0.3850886144088242
11.32476512820793,-0.38253389709232016
11.339764817119464,-0.38253458538099333
11.354764506030998,-0.3836265986413876
11.369764194942531,-0.3975291324898727
11.384763883854065,-0.3928002630828754
11.399763572765599,-0.3750973462386701
11.414763261677132,-0.3665817210162428
11.429762950588666,-0.36331745377592495
11.4447626395002,-0.36943483706108615
